pathway_id	gene_id	counts
hsa00430	2571	7
hsa00430	2572	7
hsa00430	2678	5
hsa00430	2686	5
hsa00430	2687	5
hsa00430	51380	2
hsa00430	570	6
hsa00430	84890	2
hsa00450	10587	2
hsa00450	11185	2
hsa00450	114112	2
hsa00450	118672	2
hsa00450	1491	5
hsa00450	22928	2
hsa00450	22929	2
hsa00450	4141	2
hsa00450	4548	5
hsa00450	51091	2
hsa00450	51540	2
hsa00450	56267	4
hsa00450	7296	2
hsa00450	883	4
hsa00450	9060	4
hsa00450	9061	4
hsa00450	92935	2
hsa00460	124975	5
hsa00460	2678	5
hsa00460	2686	5
hsa00460	2687	5
hsa00460	57733	3
hsa00460	6470	7
hsa00460	6472	7
hsa00471	27165	8
hsa00471	2744	8
hsa00471	2746	6
hsa00471	2747	6
hsa00472	1610	5
hsa00480	119391	4
hsa00480	124975	5
hsa00480	221357	4
hsa00480	2539	4
hsa00480	257202	3
hsa00480	2678	5
hsa00480	2686	5
hsa00480	2687	5
hsa00480	26873	1
hsa00480	2729	2
hsa00480	2730	2
hsa00480	2876	5
hsa00480	2877	3
hsa00480	2878	3
hsa00480	2879	1
hsa00480	2880	3
hsa00480	2882	3
hsa00480	290	4
hsa00480	2936	2
hsa00480	2937	2
hsa00480	2938	4
hsa00480	2939	4
hsa00480	2940	4
hsa00480	2941	4
hsa00480	2944	4
hsa00480	2946	4
hsa00480	2947	4
hsa00480	2948	4
hsa00480	2949	4
hsa00480	2950	6
hsa00480	2952	4
hsa00480	2953	4
hsa00480	3417	7
hsa00480	3418	7
hsa00480	373156	5
hsa00480	4257	4
hsa00480	4258	4
hsa00480	4259	4
hsa00480	493869	3
hsa00480	4953	3
hsa00480	50484	5
hsa00480	51056	3
hsa00480	51060	1
hsa00480	5226	4
hsa00480	6240	4
hsa00480	6241	5
hsa00480	653689	4
hsa00480	6611	5
hsa00480	6723	5
hsa00480	79017	1
hsa00480	9446	4
hsa00500	10720	11
hsa00500	10941	11
hsa00500	11181	2
hsa00500	178	2
hsa00500	2538	10
hsa00500	2548	4
hsa00500	2595	3
hsa00500	2632	2
hsa00500	2645	12
hsa00500	276	4
hsa00500	277	4
hsa00500	278	4
hsa00500	279	4
hsa00500	280	4
hsa00500	2821	6
hsa00500	283209	1
hsa00500	2990	7
hsa00500	2997	4
hsa00500	2998	4
hsa00500	3098	12
hsa00500	3099	12
hsa00500	3101	12
hsa00500	5167	6
hsa00500	5169	6
hsa00500	5236	7
hsa00500	54490	11
hsa00500	54575	11
hsa00500	54576	11
hsa00500	54577	11
hsa00500	54578	11
hsa00500	54579	11
hsa00500	54600	11
hsa00500	54657	11
hsa00500	54658	11
hsa00500	54659	11
hsa00500	55276	7
hsa00500	574537	11
hsa00500	57733	3
hsa00500	57818	10
hsa00500	5834	3
hsa00500	5836	3
hsa00500	5837	3
hsa00500	6476	4
hsa00500	7358	5
hsa00500	7360	5
hsa00500	7363	12
hsa00500	7364	11
hsa00500	7365	11
hsa00500	7366	11
hsa00500	7367	11
hsa00500	79799	11
hsa00500	80146	3
hsa00500	80201	12
hsa00500	8972	4
hsa00500	92579	10
hsa00500	9365	4
hsa00510	10195	2
hsa00510	10905	3
hsa00510	11253	3
hsa00510	11282	2
hsa00510	11320	2
hsa00510	144245	2
hsa00510	146664	3
hsa00510	152586	2
hsa00510	1603	3
hsa00510	1650	3
hsa00510	1798	2
hsa00510	199857	2
hsa00510	201595	3
hsa00510	22845	2
hsa00510	23193	3
hsa00510	2530	4
hsa00510	25834	2
hsa00510	2683	6
hsa00510	29880	2
hsa00510	29929	2
hsa00510	3703	3
hsa00510	4121	3
hsa00510	4122	2
hsa00510	4124	2
hsa00510	4245	2
hsa00510	4247	2
hsa00510	4248	2
hsa00510	4249	2
hsa00510	440138	2
hsa00510	54344	2
hsa00510	56052	2
hsa00510	57134	3
hsa00510	57171	1
hsa00510	6184	3
hsa00510	6185	3
hsa00510	6480	3
hsa00510	7841	3
hsa00510	79053	2
hsa00510	79087	2
hsa00510	79796	2
hsa00510	79868	2
hsa00510	7991	3
hsa00510	84620	3
hsa00510	84920	2
hsa00510	85365	2
hsa00510	8703	5
hsa00510	8704	6
hsa00510	8813	2
hsa00510	8818	3
hsa00511	10825	2
hsa00511	129807	2
hsa00511	175	2
hsa00511	23324	1
hsa00511	2517	2
hsa00511	2519	1
hsa00511	2629	4
hsa00511	2720	7
hsa00511	284004	1
hsa00511	3073	7
hsa00511	3074	7
hsa00511	4123	1
hsa00511	4125	2
hsa00511	4126	2
hsa00511	4758	3
hsa00511	4759	2
hsa00511	57704	3
hsa00511	64772	1
hsa00512	100528030	2
hsa00512	11226	2
hsa00512	11227	2
hsa00512	114805	2
hsa00512	117248	2
hsa00512	168391	2
hsa00512	192134	2
hsa00512	2589	2
hsa00512	2590	2
hsa00512	2591	2
hsa00512	26290	2
hsa00512	2650	2
hsa00512	29071	2
hsa00512	374378	2
hsa00512	442117	2
hsa00512	50614	2
hsa00512	51301	2
hsa00512	51809	2
hsa00512	55568	2
hsa00512	55808	2
hsa00512	56913	2
hsa00512	57452	2
hsa00512	63917	2
hsa00512	64409	2
hsa00512	6482	5
hsa00512	6483	5
hsa00512	79623	2
hsa00512	79695	2
hsa00512	8693	2
hsa00512	9245	2
hsa00512	9334	1
hsa00514	10585	1
hsa00514	10690	4
hsa00514	135152	1
hsa00514	145173	1
hsa00514	146664	3
hsa00514	23127	2
hsa00514	23275	1
hsa00514	23509	1
hsa00514	2526	3
hsa00514	2529	3
hsa00514	2683	6
hsa00514	27087	1
hsa00514	283464	1
hsa00514	285203	1
hsa00514	29954	1
hsa00514	3955	2
hsa00514	4242	2
hsa00514	55624	1
hsa00514	56983	1
hsa00514	5986	2
hsa00514	6480	3
hsa00514	6487	4
hsa00514	727936	1
hsa00514	79709	2
hsa00514	84620	3
hsa00514	8473	1
hsa00514	8703	5
hsa00514	8704	6
hsa00514	8705	3
hsa00514	8985	2
hsa00514	9486	1
hsa00520	10007	2
hsa00520	10020	2
hsa00520	1118	1
hsa00520	132789	2
hsa00520	140838	2
hsa00520	1727	1
hsa00520	197258	3
hsa00520	2582	3
hsa00520	2584	3
hsa00520	2585	3
hsa00520	2592	4
hsa00520	2645	12
hsa00520	2673	3
hsa00520	27159	1
hsa00520	2762	3
hsa00520	2821	6
hsa00520	29925	3
hsa00520	29926	3
hsa00520	3073	7
hsa00520	3074	7
hsa00520	3098	12
hsa00520	3099	12
hsa00520	3101	12
hsa00520	4351	3
hsa00520	51005	1
hsa00520	51700	1
hsa00520	51706	1
hsa00520	5236	7
hsa00520	5238	1
hsa00520	5372	3
hsa00520	5373	3
hsa00520	54187	2
hsa00520	55276	7
hsa00520	55577	1
hsa00520	55907	2
hsa00520	5973	1
hsa00520	64841	1
hsa00520	6675	2
hsa00520	7264	3
hsa00520	7358	5
hsa00520	7360	5
hsa00520	80146	3
hsa00520	80201	12
hsa00520	80896	1
hsa00520	8790	3
hsa00520	91373	2
hsa00520	9945	3
hsa00524	2645	12
hsa00524	3098	12
hsa00524	3099	12
hsa00524	3101	12
hsa00524	80201	12
hsa00531	10855	3
hsa00531	138050	3
hsa00531	23553	2
hsa00531	2588	3
hsa00531	2720	7
hsa00531	2799	3
hsa00531	2990	7
hsa00531	3073	7
hsa00531	3074	7
hsa00531	3373	3
hsa00531	3423	3
hsa00531	3425	3
hsa00531	411	3
hsa00531	4669	3
hsa00531	60495	3
hsa00531	6448	3
hsa00531	6677	2
hsa00531	8372	2
hsa00531	8692	2
hsa00532	10090	1
hsa00532	11285	3
hsa00532	113189	1
hsa00532	126792	3
hsa00532	166012	1
hsa00532	22856	2
hsa00532	26229	3
hsa00532	29940	2
hsa00532	337876	2
hsa00532	50515	1
hsa00532	51363	1
hsa00532	54480	2
hsa00532	55454	2
hsa00532	55501	1
hsa00532	55790	2
hsa00532	56548	1
hsa00532	64131	3
hsa00532	64132	3
hsa00532	79586	2
hsa00532	9469	1
hsa00533	10164	1
hsa00533	10678	3
hsa00533	11041	3
hsa00533	2530	4
hsa00533	2683	6
hsa00533	4166	1
hsa00533	6482	5
hsa00533	6483	5
hsa00533	6487	4
hsa00533	8534	1
hsa00533	8702	3
hsa00533	8703	5
hsa00533	8704	6
hsa00533	93010	1
hsa00533	9435	1
hsa00534	11285	3
hsa00534	126792	3
hsa00534	2131	2
hsa00534	2132	2
hsa00534	2134	2
hsa00534	2135	2
hsa00534	2137	2
hsa00534	222537	1
hsa00534	26035	2
hsa00534	26229	3
hsa00534	266722	1
hsa00534	3340	2
hsa00534	64131	3
hsa00534	64132	3
hsa00534	64579	2
hsa00534	8509	2
hsa00534	90161	1
hsa00534	9348	2
hsa00534	9394	1
hsa00534	9653	1
hsa00534	9953	1
hsa00534	9955	1
hsa00534	9956	1
hsa00534	9957	1
hsa00561	10327	5
hsa00561	10554	4
hsa00561	10555	4
hsa00561	1056	5
hsa00561	11343	3
hsa00561	119548	2
hsa00561	129642	3
hsa00561	132158	4
hsa00561	137964	3
hsa00561	150763	3
hsa00561	154141	3
hsa00561	1606	4
hsa00561	1607	4
hsa00561	1608	4
hsa00561	160851	4
hsa00561	1609	4
hsa00561	217	13
hsa00561	219	13
hsa00561	223	12
hsa00561	224	13
hsa00561	231	5
hsa00561	23175	3
hsa00561	253558	3
hsa00561	26007	4
hsa00561	2710	3
hsa00561	2712	3
hsa00561	2717	5
hsa00561	346606	3
hsa00561	3990	2
hsa00561	4023	3
hsa00561	501	15
hsa00561	5406	5
hsa00561	5407	4
hsa00561	5408	4
hsa00561	55750	2
hsa00561	56894	3
hsa00561	56895	3
hsa00561	57016	5
hsa00561	57104	2
hsa00561	57678	3
hsa00561	64900	3
hsa00561	80339	2
hsa00561	84649	3
hsa00561	84803	3
hsa00561	8513	3
hsa00561	8525	4
hsa00561	8526	4
hsa00561	8527	4
hsa00561	8611	7
hsa00561	8612	7
hsa00561	8613	7
hsa00561	8694	4
hsa00561	9162	4
hsa00561	9388	2
hsa00561	9663	3
hsa00562	10423	4
hsa00562	113026	5
hsa00562	138429	3
hsa00562	200576	4
hsa00562	23236	37
hsa00562	23396	7
hsa00562	253430	1
hsa00562	27124	3
hsa00562	3612	3
hsa00562	3613	3
hsa00562	3628	3
hsa00562	3631	3
hsa00562	3632	3
hsa00562	3633	3
hsa00562	3635	5
hsa00562	3636	5
hsa00562	3705	3
hsa00562	3706	4
hsa00562	3707	4
hsa00562	4329	6
hsa00562	4534	3
hsa00562	4952	3
hsa00562	51196	9
hsa00562	51477	2
hsa00562	51763	4
hsa00562	5286	3
hsa00562	5287	3
hsa00562	5288	3
hsa00562	5289	6
hsa00562	5290	67
hsa00562	5291	66
hsa00562	5293	66
hsa00562	5294	66
hsa00562	5297	3
hsa00562	5298	3
hsa00562	5305	3
hsa00562	5330	39
hsa00562	5331	37
hsa00562	5332	37
hsa00562	5333	5
hsa00562	5335	26
hsa00562	5336	27
hsa00562	54928	4
hsa00562	55300	3
hsa00562	55361	3
hsa00562	55586	2
hsa00562	56623	3
hsa00562	5728	16
hsa00562	64768	3
hsa00562	7167	6
hsa00562	79837	3
hsa00562	80271	4
hsa00562	8394	6
hsa00562	8395	6
hsa00562	8396	3
hsa00562	84812	5
hsa00562	8821	3
hsa00562	8867	3
hsa00562	8871	3
hsa00562	89869	6
hsa00562	9562	1
hsa00563	10026	2
hsa00563	128869	2
hsa00563	23556	2
hsa00563	2822	1
hsa00563	284098	2
hsa00563	51227	2
hsa00563	51604	2
hsa00563	5277	2
hsa00563	5279	2
hsa00563	5281	2
hsa00563	5283	2
hsa00563	54872	1
hsa00563	54965	2
hsa00563	55650	2
hsa00563	80055	2
hsa00563	80235	1
hsa00563	84720	2
hsa00563	84992	2
hsa00563	8733	2
hsa00563	8818	3
hsa00563	9091	2
hsa00563	93183	2
hsa00563	94005	2
hsa00563	9487	2
hsa00563	9488	2
hsa00564	100137049	20
hsa00564	10162	1
hsa00564	10390	3
hsa00564	1040	3
hsa00564	10400	2
hsa00564	10423	4
hsa00564	10434	1
hsa00564	10554	4
hsa00564	10555	4
hsa00564	10908	1
hsa00564	1103	2
hsa00564	11145	7
hsa00564	1119	2
hsa00564	1120	2
hsa00564	11313	1
hsa00564	122618	3
hsa00564	123745	20
hsa00564	129642	3
hsa00564	137964	3
hsa00564	150763	3
hsa00564	151056	7
hsa00564	154141	3
hsa00564	1606	4
hsa00564	1607	4
hsa00564	1608	4
hsa00564	160851	4
hsa00564	1609	4
hsa00564	162466	2
hsa00564	23171	1
hsa00564	23175	3
hsa00564	23646	3
hsa00564	23659	2
hsa00564	23761	2
hsa00564	253558	3
hsa00564	254531	3
hsa00564	255189	20
hsa00564	26279	10
hsa00564	2819	1
hsa00564	2820	1
hsa00564	283748	20
hsa00564	30814	10
hsa00564	375775	1
hsa00564	391013	10
hsa00564	3931	1
hsa00564	43	2
hsa00564	50487	10
hsa00564	5130	2
hsa00564	5319	10
hsa00564	5320	10
hsa00564	5321	20
hsa00564	5322	10
hsa00564	5337	11
hsa00564	5338	9
hsa00564	54675	2
hsa00564	54947	3
hsa00564	55224	2
hsa00564	55500	2
hsa00564	56894	3
hsa00564	56895	3
hsa00564	56985	2
hsa00564	56994	3
hsa00564	57678	3
hsa00564	5833	2
hsa00564	64600	10
hsa00564	64850	2
hsa00564	64900	3
hsa00564	6901	1
hsa00564	79143	1
hsa00564	79888	3
hsa00564	81490	2
hsa00564	81579	10
hsa00564	8398	10
hsa00564	8399	10
hsa00564	8443	2
hsa00564	84647	10
hsa00564	84803	3
hsa00564	8525	4
hsa00564	8526	4
hsa00564	8527	4
hsa00564	85465	3
hsa00564	8605	19
hsa00564	8611	7
hsa00564	8612	7
hsa00564	8613	7
hsa00564	8681	19
hsa00564	8760	3
hsa00564	9162	4
hsa00564	9468	2
hsa00564	9489	2
hsa00564	9663	3
hsa00564	9791	2
hsa00564	9926	1
hsa00565	100137049	20
hsa00565	10390	3
hsa00565	11145	7
hsa00565	122618	3
hsa00565	123745	20
hsa00565	133121	1
hsa00565	151056	7
hsa00565	23646	3
hsa00565	254531	3
hsa00565	255189	20
hsa00565	26279	10
hsa00565	283748	20
hsa00565	30814	10
hsa00565	391013	10
hsa00565	5048	2
hsa00565	50487	10
hsa00565	5049	2
hsa00565	5050	2
hsa00565	5051	2
hsa00565	5168	1
hsa00565	5319	10
hsa00565	5320	10
hsa00565	5321	20
hsa00565	5322	10
hsa00565	5337	11
hsa00565	5338	9
hsa00565	54947	3
hsa00565	56994	3
hsa00565	64600	10
hsa00565	7941	2
hsa00565	79888	3
hsa00565	81579	10
hsa00565	8398	10
hsa00565	8399	10
hsa00565	84647	10
hsa00565	8540	3
hsa00565	85465	3
hsa00565	8605	19
hsa00565	8611	7
hsa00565	8612	7
hsa00565	8613	7
hsa00565	8681	19
hsa00590	100137049	20
hsa00590	10728	2
hsa00590	11145	7
hsa00590	11283	2
hsa00590	113612	2
hsa00590	123745	20
hsa00590	124975	5
hsa00590	127281	2
hsa00590	151056	7
hsa00590	1555	5
hsa00590	1557	6
hsa00590	1558	7
hsa00590	1559	8
hsa00590	1571	8
hsa00590	1573	6
hsa00590	1579	5
hsa00590	2053	3
hsa00590	239	4
hsa00590	240	5
hsa00590	242	3
hsa00590	246	4
hsa00590	247	3
hsa00590	255189	20
hsa00590	257202	3
hsa00590	26279	10
hsa00590	2678	5
hsa00590	2686	5
hsa00590	2687	5
hsa00590	27306	2
hsa00590	283748	20
hsa00590	2876	5
hsa00590	2877	3
hsa00590	2878	3
hsa00590	2880	3
hsa00590	2882	3
hsa00590	30814	10
hsa00590	391013	10
hsa00590	4048	2
hsa00590	4051	2
hsa00590	4056	2
hsa00590	493869	3
hsa00590	50487	10
hsa00590	5319	10
hsa00590	5320	10
hsa00590	5321	20
hsa00590	5322	10
hsa00590	5730	2
hsa00590	5740	2
hsa00590	5742	4
hsa00590	5743	14
hsa00590	64600	10
hsa00590	6916	3
hsa00590	80142	2
hsa00590	81579	10
hsa00590	8398	10
hsa00590	8399	10
hsa00590	84647	10
hsa00590	8529	2
hsa00590	8605	19
hsa00590	8644	4
hsa00590	8681	19
hsa00590	873	4
hsa00590	874	3
hsa00590	9536	2
hsa00591	100137049	20
hsa00591	11145	7
hsa00591	123745	20
hsa00591	151056	7
hsa00591	1544	9
hsa00591	1557	6
hsa00591	1558	7
hsa00591	1559	8
hsa00591	1571	8
hsa00591	1573	6
hsa00591	1576	9
hsa00591	246	4
hsa00591	255189	20
hsa00591	26279	10
hsa00591	283748	20
hsa00591	30814	10
hsa00591	391013	10
hsa00591	50487	10
hsa00591	5319	10
hsa00591	5320	10
hsa00591	5321	20
hsa00591	5322	10
hsa00591	64600	10
hsa00591	81579	10
hsa00591	8398	10
hsa00591	8399	10
hsa00591	84647	10
hsa00591	8605	19
hsa00591	8681	19
hsa00592	100137049	20
hsa00592	11145	7
hsa00592	123745	20
hsa00592	151056	7
hsa00592	255189	20
hsa00592	26279	10
hsa00592	283748	20
hsa00592	30	8
hsa00592	30814	10
hsa00592	391013	10
hsa00592	50487	10
hsa00592	51	8
hsa00592	5319	10
hsa00592	5320	10
hsa00592	5321	20
hsa00592	5322	10
hsa00592	64600	10
hsa00592	81579	10
hsa00592	8310	8
hsa00592	8398	10
hsa00592	8399	10
hsa00592	84647	10
hsa00592	8605	19
hsa00592	8681	19
hsa00592	9415	4
hsa00600	10558	2
hsa00600	10715	2
hsa00600	10825	2
hsa00600	123099	2
hsa00600	125981	2
hsa00600	129807	2
hsa00600	130367	1
hsa00600	166929	2
hsa00600	204219	2
hsa00600	2531	2
hsa00600	253782	2
hsa00600	2581	3
hsa00600	259230	2
hsa00600	2629	4
hsa00600	2717	5
hsa00600	2720	7
hsa00600	29956	2
hsa00600	339221	2
hsa00600	340485	2
hsa00600	410	2
hsa00600	427	3
hsa00600	4758	3
hsa00600	4759	2
hsa00600	55304	2
hsa00600	55331	1
hsa00600	55512	2
hsa00600	55627	2
hsa00600	56624	2
hsa00600	56848	6
hsa00600	57704	3
hsa00600	64781	1
hsa00600	6609	3
hsa00600	6610	2
hsa00600	7357	2
hsa00600	7368	2
hsa00600	79603	2
hsa00600	81537	1
hsa00600	8560	2
hsa00600	8611	7
hsa00600	8612	7
hsa00600	8613	7
hsa00600	8877	6
hsa00600	8879	2
hsa00600	91012	2
hsa00600	9331	2
hsa00600	9514	2
hsa00600	9517	2
hsa00601	10317	3
hsa00601	10331	2
hsa00601	10402	2
hsa00601	10678	3
hsa00601	10690	4
hsa00601	11041	3
hsa00601	2523	3
hsa00601	2524	3
hsa00601	2525	2
hsa00601	2526	3
hsa00601	2527	2
hsa00601	2528	2
hsa00601	2529	3
hsa00601	2651	2
hsa00601	2683	6
hsa00601	28	2
hsa00601	6484	2
hsa00601	6487	4
hsa00601	6489	4
hsa00601	79369	2
hsa00601	84002	2
hsa00601	8702	3
hsa00601	8703	5
hsa00601	8704	6
hsa00601	8707	2
hsa00601	8708	2
hsa00603	10317	3
hsa00603	10690	4
hsa00603	2523	3
hsa00603	2524	3
hsa00603	26301	2
hsa00603	2717	5
hsa00603	3073	7
hsa00603	3074	7
hsa00603	4668	2
hsa00603	53947	2
hsa00603	6482	5
hsa00603	6483	5
hsa00603	6489	4
hsa00603	8706	2
hsa00604	256435	2
hsa00604	2583	2
hsa00604	27090	2
hsa00604	2720	7
hsa00604	29906	2
hsa00604	3073	7
hsa00604	3074	7
hsa00604	30815	2
hsa00604	6482	5
hsa00604	6483	5
hsa00604	6489	4
hsa00604	81849	2
hsa00604	8705	3
hsa00604	8869	2
hsa00604	9197	2
hsa00620	10873	3
hsa00620	134526	1
hsa00620	160287	5
hsa00620	1737	5
hsa00620	1738	7
hsa00620	197257	1
hsa00620	217	13
hsa00620	219	13
hsa00620	223	12
hsa00620	224	13
hsa00620	2271	6
hsa00620	2739	1
hsa00620	3029	1
hsa00620	31	7
hsa00620	32	8
hsa00620	38	13
hsa00620	39	14
hsa00620	3939	6
hsa00620	3945	5
hsa00620	3948	5
hsa00620	4190	7
hsa00620	4191	6
hsa00620	4199	4
hsa00620	4200	2
hsa00620	501	15
hsa00620	5091	5
hsa00620	5105	11
hsa00620	5106	11
hsa00620	5160	6
hsa00620	5161	6
hsa00620	5162	6
hsa00620	5313	10
hsa00620	5315	8
hsa00620	55902	5
hsa00620	84264	1
hsa00620	84532	5
hsa00620	92483	5
hsa00620	9380	4
hsa00620	97	1
hsa00620	98	1
hsa00630	112817	3
hsa00630	125061	3
hsa00630	132158	4
hsa00630	1431	6
hsa00630	189	6
hsa00630	2653	2
hsa00630	2752	8
hsa00630	283871	2
hsa00630	38	13
hsa00630	39	14
hsa00630	4190	7
hsa00630	4191	6
hsa00630	4594	5
hsa00630	48	6
hsa00630	50	6
hsa00630	5095	5
hsa00630	5096	5
hsa00630	51179	3
hsa00630	54363	3
hsa00630	6470	7
hsa00630	6472	7
hsa00630	81888	2
hsa00630	84693	5
hsa00630	847	5
hsa00630	9380	4
hsa00640	160287	5
hsa00640	18	7
hsa00640	1892	11
hsa00640	1962	12
hsa00640	23417	5
hsa00640	26275	5
hsa00640	3030	12
hsa00640	31	7
hsa00640	32	8
hsa00640	34	8
hsa00640	38	13
hsa00640	39	14
hsa00640	3939	6
hsa00640	3945	5
hsa00640	3948	5
hsa00640	4329	6
hsa00640	4594	5
hsa00640	5095	5
hsa00640	5096	5
hsa00640	55862	1
hsa00640	55902	5
hsa00640	79611	2
hsa00640	84532	5
hsa00640	84693	5
hsa00640	8801	4
hsa00640	8802	4
hsa00640	8803	4
hsa00640	92483	5
hsa00650	116285	2
hsa00650	123876	2
hsa00650	18	7
hsa00650	1892	11
hsa00650	1962	12
hsa00650	2571	7
hsa00650	2572	7
hsa00650	3030	12
hsa00650	3033	8
hsa00650	3155	5
hsa00650	3157	5
hsa00650	3158	6
hsa00650	341392	2
hsa00650	348158	2
hsa00650	35	6
hsa00650	38	13
hsa00650	39	14
hsa00650	5019	3
hsa00650	54988	2
hsa00650	56898	3
hsa00650	622	3
hsa00650	6296	2
hsa00650	64064	3
hsa00650	65985	1
hsa00650	7915	3
hsa00650	79944	1
hsa00670	100528021	2
hsa00670	10588	2
hsa00670	10797	2
hsa00670	10840	1
hsa00670	10841	3
hsa00670	123263	2
hsa00670	160428	1
hsa00670	1719	3
hsa00670	200895	3
hsa00670	25902	2
hsa00670	2618	3
hsa00670	275	4
hsa00670	441024	2
hsa00670	4522	2
hsa00670	4524	3
hsa00670	4548	5
hsa00670	471	3
hsa00670	6470	7
hsa00670	6472	7
hsa00670	7298	3
hsa00730	27010	2
hsa00730	79178	2
hsa00730	84284	3
hsa00730	9054	3
hsa00740	51205	1
hsa00740	5167	6
hsa00740	5169	6
hsa00740	52	2
hsa00740	53	2
hsa00740	54	4
hsa00740	55	1
hsa00740	55312	2
hsa00740	645	2
hsa00740	7299	4
hsa00740	80308	2
hsa00740	93650	1
hsa00750	29968	5
hsa00750	316	8
hsa00750	493911	2
hsa00750	55163	2
hsa00750	57026	2
hsa00750	8566	2
hsa00760	100526794	4
hsa00760	10135	2
hsa00760	115024	4
hsa00760	22978	4
hsa00760	23057	2
hsa00760	23475	2
hsa00760	23530	2
hsa00760	27231	2
hsa00760	30833	4
hsa00760	316	8
hsa00760	349565	2
hsa00760	4837	2
hsa00760	4860	4
hsa00760	4907	4
hsa00760	51251	4
hsa00760	5167	6
hsa00760	5169	6
hsa00760	54981	2
hsa00760	55191	2
hsa00760	56953	4
hsa00760	64802	2
hsa00760	65220	2
hsa00760	683	4
hsa00760	83594	2
hsa00760	84618	4
hsa00760	93034	4
hsa00760	93100	2
hsa00760	952	8
hsa00770	1806	5
hsa00770	1807	5
hsa00770	5167	6
hsa00770	5169	6
hsa00770	51733	5
hsa00770	53354	2
hsa00770	55229	2
hsa00770	586	6
hsa00770	587	6
hsa00770	60490	2
hsa00770	60496	1
hsa00770	79646	2
hsa00770	79717	2
hsa00770	80025	2
hsa00770	80347	2
hsa00770	8875	1
hsa00770	8876	1
hsa00780	3141	2
hsa00780	54995	4
hsa00780	686	3
hsa00785	11019	2
hsa00785	387787	2
hsa00785	51601	2
hsa00790	1719	3
hsa00790	200895	3
hsa00790	2356	2
hsa00790	248	2
hsa00790	249	2
hsa00790	250	2
hsa00790	251	2
hsa00790	2643	2
hsa00790	4337	3
hsa00790	4338	3
hsa00790	5805	2
hsa00790	5860	2
hsa00790	6697	2
hsa00790	8836	1
hsa00830	10170	2
hsa00830	10720	11
hsa00830	10901	3
hsa00830	10941	11
hsa00830	124	8
hsa00830	125	8
hsa00830	126	8
hsa00830	127	8
hsa00830	128	10
hsa00830	130	8
hsa00830	131	8
hsa00830	145226	2
hsa00830	1543	7
hsa00830	1544	9
hsa00830	1548	7
hsa00830	1551	4
hsa00830	1555	5
hsa00830	1558	7
hsa00830	1559	8
hsa00830	1562	4
hsa00830	157506	2
hsa00830	1576	9
hsa00830	1577	6
hsa00830	1579	5
hsa00830	158835	2
hsa00830	1592	2
hsa00830	195814	1
hsa00830	216	2
hsa00830	29785	3
hsa00830	316	8
hsa00830	317749	2
hsa00830	340665	2
hsa00830	50700	2
hsa00830	51109	2
hsa00830	53630	2
hsa00830	54490	11
hsa00830	54575	11
hsa00830	54576	11
hsa00830	54577	11
hsa00830	54578	11
hsa00830	54579	11
hsa00830	54600	11
hsa00830	54657	11
hsa00830	54658	11
hsa00830	54659	11
hsa00830	54884	1
hsa00830	56603	2
hsa00830	574537	11
hsa00830	5959	1
hsa00830	6121	1
hsa00830	728635	3
hsa00830	7363	12
hsa00830	7364	11
hsa00830	7365	11
hsa00830	7366	11
hsa00830	7367	11
hsa00830	79799	11
hsa00830	8228	1
hsa00830	8608	2
hsa00830	8630	3
hsa00830	8694	4
hsa00830	8854	2
hsa00830	9227	2
hsa00830	9249	2
hsa00860	10720	11
hsa00860	10941	11
hsa00860	124454	3
hsa00860	1352	3
hsa00860	1355	3
hsa00860	1356	1
hsa00860	1371	2
hsa00860	2058	3
hsa00860	210	2
hsa00860	211	3
hsa00860	212	3
hsa00860	2235	2
hsa00860	2990	7
hsa00860	3052	1
hsa00860	3145	2
hsa00860	3162	4
hsa00860	3163	2
hsa00860	326625	2
hsa00860	54490	11
hsa00860	54575	11
hsa00860	54576	11
hsa00860	54577	11
hsa00860	54578	11
hsa00860	54579	11
hsa00860	54600	11
hsa00860	54657	11
hsa00860	54658	11
hsa00860	54659	11
hsa00860	5498	2
hsa00860	574537	11
hsa00860	644	1
hsa00860	645	2
hsa00860	7363	12
hsa00860	7364	11
hsa00860	7365	11
hsa00860	7366	11
hsa00860	7367	11
hsa00860	7389	2
hsa00860	7390	2
hsa00860	79799	11
hsa00860	9843	2
hsa00900	10269	1
hsa00900	10654	3
hsa00900	2224	4
hsa00900	2339	1
hsa00900	2342	1
hsa00900	23463	1
hsa00900	23590	1
hsa00900	3156	4
hsa00900	3157	5
hsa00900	3158	6
hsa00900	3422	2
hsa00900	38	13
hsa00900	39	14
hsa00900	4597	2
hsa00900	4598	3
hsa00900	51449	1
hsa00900	57107	1
hsa00900	79947	1
hsa00900	91734	2
hsa00900	9453	2
hsa00900	9986	1
hsa00910	11238	1
hsa00910	1373	6
hsa00910	23632	1
hsa00910	2746	6
hsa00910	2747	6
hsa00910	2752	8
hsa00910	377677	1
hsa00910	759	1
hsa00910	760	6
hsa00910	761	1
hsa00910	762	2
hsa00910	763	1
hsa00910	765	1
hsa00910	766	1
hsa00910	767	1
hsa00910	768	1
hsa00910	771	1
hsa00920	10380	2
hsa00920	23474	1
hsa00920	4357	4
hsa00920	54205	19
hsa00920	54928	4
hsa00920	58472	1
hsa00920	6821	1
hsa00920	7263	4
hsa00920	9060	4
hsa00920	9061	4
hsa00970	10056	1
hsa00970	10352	1
hsa00970	10667	1
